date,state,city,place_type,confirmed,deaths,is_last,estimated_population,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2021-04-14,PE,,state,375115,12988,False,9616621,26,3900.69443,0.0346
2021-04-14,PI,,state,223251,4659,False,3281480,22,6803.36312,0.0209
2021-04-14,PR,,state,893040,19715,False,11516840,41,7754.21036,0.0221
2021-04-14,RJ,,state,688797,40091,False,17366189,33,3966.31063,0.0582
2021-04-14,RN,,state,212201,5058,False,3534165,24,6004.27541,0.0238
2021-04-14,RO,,state,200700,4666,False,1796460,11,11171.97154,0.0232
2021-04-14,RR,,state,92902,1422,False,631181,14,14718.75738,0.0153
2021-04-14,RS,,state,904944,22565,False,11422973,43,7922.14076,0.0249
2021-04-14,SC,,state,845367,12313,False,7252502,42,11656.21188,0.0146
2021-04-14,SE,,state,186983,3849,False,2318822,28,8063.70649,0.0206
2021-04-14,SP,,state,2686031,85475,False,46289333,35,5802.69973,0.0318
2021-04-14,TO,,state,151243,2327,False,1590248,17,9510.65494,0.0154
2021-04-13,AC,,state,74007,1367,False,894470,12,8273.83814,0.0185
2021-04-13,AL,,state,162216,3850,False,3351543,27,4840.03935,0.0237
2021-04-13,AM,,state,359915,12294,False,4207714,13,8553.69448,0.0342
2021-04-13,AP,,state,101956,1419,False,861773,16,11830.9578,0.0139
2021-04-13,BA,,state,845080,16713,False,14930634,29,5660.04096,0.0198
2021-04-13,CE,,state,597518,15650,False,9187103,23,6503.87832,0.0262
2021-04-13,DF,,state,361023,6906,False,3055149,53,11816.87047,0.0191
2021-04-13,ES,,state,406941,8310,False,4064052,32,10013.18389,0.0204
2021-04-13,GO,,state,515153,13155,False,7113540,52,7241.86551,0.0255
2021-04-13,MA,,state,251676,6647,False,7114598,21,3537.45918,0.0264
2021-04-13,MG,,state,1235972,28152,False,21292666,31,5804.68411,0.0228
2021-04-13,MS,,state,232849,5005,False,2809394,50,8288.22871,0.0215
2021-04-13,MT,,state,334091,8771,False,3526220,51,9474.47975,0.0263
2021-04-13,PA,,state,443191,11443,False,8690745,15,5099.57432,0.0258
2021-04-13,PB,,state,274083,6274,False,4039277,25,6785.447,0.0229
2021-04-13,PE,,state,372756,12905,False,9616621,26,3876.16399,0.0346
2021-04-13,PI,,state,221617,4633,False,3281480,22,6753.56851,0.0209
2021-04-13,PR,,state,890682,19531,False,11516840,41,7733.73599,0.0219
2021-04-13,RJ,,state,684758,39791,False,17366189,33,3943.05279,0.0581
2021-04-13,RN,,state,211146,5022,False,3534165,24,5974.42394,0.0238
2021-04-13,RO,,state,199832,4614,False,1796460,11,11123.6543,0.0231
2021-04-13,RR,,state,92512,1417,False,631181,14,14656.96844,0.0153
2021-04-13,RS,,state,898514,22388,False,11422973,43,7865.85069,0.0249
2021-04-13,SC,,state,842461,12231,False,7252502,42,11616.14295,0.0145
2021-04-13,SE,,state,186018,3822,False,2318822,28,8022.09053,0.0205
2021-04-13,SP,,state,2667241,84380,False,46289333,35,5762.10722,0.0316
2021-04-13,TO,,state,150210,2309,False,1590248,17,9445.69652,0.0154
2021-04-12,AC,,state,73613,1353,False,894470,12,8229.78971,0.0184
2021-04-12,AL,,state,161502,3826,False,3351543,27,4818.73573,0.0237
2021-04-12,AM,,state,358920,12271,False,4207714,13,8530.04743,0.0342
2021-04-12,AP,,state,101647,1402,False,861773,16,11795.10149,0.0138
2021-04-12,BA,,state,840976,16611,False,14930634,29,5632.55385,0.0198
2021-04-12,CE,,state,591351,15533,False,9187103,23,6436.75161,0.0263
2021-04-12,DF,,state,360124,6840,False,3055149,53,11787.44474,0.019
2021-04-12,ES,,state,405401,8216,False,4064052,32,9975.29067,0.0203
2021-04-12,GO,,state,511451,13039,False,7113540,52,7189.82391,0.0255
2021-04-12,MA,,state,250868,6601,False,7114598,21,3526.10225,0.0263
2021-04-12,MG,,state,1228659,28090,False,21292666,31,5770.33895,0.0229
2021-04-12,MS,,state,231511,4940,False,2809394,50,8240.60278,0.0213
2021-04-12,MT,,state,331548,8679,False,3526220,51,9402.36287,0.0262
2021-04-12,PA,,state,440950,11328,False,8690745,15,5073.78827,0.0257
2021-04-12,PB,,state,272811,6234,False,4039277,25,6753.95622,0.0229
2021-04-12,PE,,state,370225,12837,False,9616621,26,3849.84497,0.0347
2021-04-12,PI,,state,220336,4586,False,3281480,22,6714.53125,0.0208
2021-04-12,PR,,state,884065,19159,False,11516840,41,7676.28099,0.0217
2021-04-12,RJ,,state,680357,39444,False,17366189,33,3917.71044,0.058
2021-04-12,RN,,state,209536,4947,False,3534165,24,5928.86863,0.0236
2021-04-12,RO,,state,198513,4569,False,1796460,11,11050.23212,0.023
2021-04-12,RR,,state,92099,1408,False,631181,14,14591.53555,0.0153
2021-04-12,RS,,state,892087,22047,False,11422973,43,7809.58687,0.0247
2021-04-12,SC,,state,839135,12099,False,7252502,42,11570.28292,0.0144
2021-04-12,SE,,state,184959,3796,False,2318822,28,7976.42079,0.0205
2021-04-12,SP,,state,2648844,83098,False,46289333,35,5722.36372,0.0314
2021-04-12,TO,,state,149269,2289,False,1590248,17,9386.52336,0.0153
2021-04-11,AC,,state,73425,1343,False,894470,12,8208.77167,0.0183
2021-04-11,AL,,state,161353,3802,False,3351543,27,4814.29002,0.0236
2021-04-11,AM,,state,358431,12257,False,4207714,13,8518.42592,0.0342
2021-04-11,AP,,state,101378,1390,False,861773,16,11763.88678,0.0137
2021-04-11,BA,,state,839395,16516,False,14930634,29,5621.96488,0.0197
2021-04-11,CE,,state,588599,15478,False,9187103,23,6406.79657,0.0263
2021-04-11,DF,,state,359122,6754,False,3055149,53,11754.64765,0.0188
2021-04-11,ES,,state,404205,8167,False,4064052,32,9945.86191,0.0202
2021-04-11,GO,,state,507742,12783,False,7113540,52,7137.68391,0.0252
2021-04-11,MA,,state,249433,6557,False,7114598,21,3505.93245,0.0263
2021-04-11,MG,,state,1225818,28004,False,21292666,31,5756.99633,0.0228
2021-04-11,MS,,state,230189,4907,False,2809394,50,8193.54637,0.0213
2021-04-11,MT,,state,329564,8575,False,3526220,51,9346.09866,0.026
2021-04-11,PA,,state,438251,11251,False,8690745,15,5042.73224,0.0257
2021-04-11,PB,,state,271325,6176,False,4039277,25,6717.16745,0.0228
2021-04-11,PE,,state,369487,12803,False,9616621,26,3842.17076,0.0347
2021-04-11,PI,,state,219366,4529,False,3281480,22,6684.97142,0.0206
2021-04-11,PR,,state,883365,19076,False,11516840,41,7670.20294,0.0216
2021-04-11,RJ,,state,679654,39423,False,17366189,33,3913.66235,0.058
2021-04-11,RN,,state,209536,4946,False,3534165,24,5928.86863,0.0236
2021-04-11,RO,,state,197624,4548,False,1796460,11,11000.74591,0.023
2021-04-11,RR,,state,91849,1393,False,631181,14,14551.92726,0.0152
2021-04-11,RS,,state,891554,21881,False,11422973,43,7804.92084,0.0245
2021-04-11,SC,,state,834448,12016,False,7252502,42,11505.65694,0.0144
2021-04-11,SE,,state,184113,3770,False,2318822,28,7939.93674,0.0205
2021-04-11,SP,,state,2643534,82917,False,46289333,35,5710.8924,0.0314
2021-04-11,TO,,state,148347,2269,False,1590248,17,9328.54498,0.0153
2021-04-10,AC,,state,73275,1339,False,894470,12,8192.00197,0.0183
2021-04-10,AL,,state,160125,3780,False,3351543,27,4777.65017,0.0236
2021-04-10,AM,,state,357896,12245,False,4207714,13,8505.71118,0.0342
2021-04-10,AP,,state,101195,1386,False,861773,16,11742.65149,0.0137
2021-04-10,BA,,state,835962,16445,False,14930634,29,5598.97189,0.0197
2021-04-10,CE,,state,584619,15427,False,9187103,23,6363.47497,0.0264
2021-04-10,DF,,state,357761,6709,False,3055149,53,11710.0999,0.0188
2021-04-10,ES,,state,402769,8132,False,4064052,32,9910.52772,0.0202
2021-04-10,GO,,state,507234,12764,False,7113540,52,7130.5426,0.0252
2021-04-10,MA,,state,248479,6512,False,7114598,21,3492.5234,0.0262
2021-04-10,MG,,state,1220638,27618,False,21292666,31,5732.6687,0.0226
2021-04-10,MS,,state,229419,4870,False,2809394,50,8166.13832,0.0212
2021-04-10,MT,,state,328805,8530,False,3526220,51,9324.57419,0.0259
2021-04-10,PA,,state,437805,11200,False,8690745,15,5037.60034,0.0256
2021-04-10,PB,,state,270931,6157,False,4039277,25,6707.41323,0.0227
2021-04-10,PE,,state,368700,12744,False,9616621,26,3833.98701,0.0346
2021-04-10,PI,,state,218653,4493,False,3281480,22,6663.24341,0.0205
2021-04-10,PR,,state,881493,18993,False,11516840,41,7653.94848,0.0215
2021-04-10,RJ,,state,678601,39298,False,17366189,33,3907.59884,0.0579
2021-04-10,RN,,state,207457,4884,False,3534165,24,5870.04285,0.0235
2021-04-10,RO,,state,197008,4525,False,1796460,11,10966.45625,0.023
2021-04-10,RR,,state,91782,1393,False,631181,14,14541.31224,0.0152
2021-04-10,RS,,state,890558,21864,False,11422973,43,7796.20157,0.0246
2021-04-10,SC,,state,834212,11966,False,7252502,42,11502.40289,0.0143
2021-04-10,SE,,state,183112,3744,False,2318822,28,7896.76827,0.0204
2021-04-10,SP,,state,2635378,82407,False,46289333,35,5693.27279,0.0313
2021-04-10,TO,,state,148065,2248,False,1590248,17,9310.8119,0.0152
2021-04-09,AC,,state,72897,1334,False,894470,12,8149.74231,0.0183
2021-04-09,AL,,state,159511,3756,False,3351543,27,4759.33025,0.0235
2021-04-09,AM,,state,357159,12226,False,4207714,13,8488.19573,0.0342
2021-04-09,AP,,state,100947,1381,False,861773,16,11713.87361,0.0137
2021-04-09,BA,,state,832749,16347,False,14930634,29,5577.45237,0.0196
2021-04-09,CE,,state,580916,15412,False,9187103,23,6323.16847,0.0265
2021-04-09,DF,,state,356558,6676,False,3055149,53,11670.72375,0.0187
2021-04-09,ES,,state,401033,8084,False,4064052,32,9867.81173,0.0202
2021-04-09,GO,,state,506687,12699,False,7113540,52,7122.85304,0.0251
2021-04-09,MA,,state,247747,6465,False,7114598,21,3482.2347,0.0261
2021-04-09,MG,,state,1208529,27250,False,21292666,31,5675.79936,0.0225
2021-04-09,MS,,state,228427,4821,False,2809394,50,8130.82821,0.0211
2021-04-09,MT,,state,327449,8487,False,3526220,51,9286.11941,0.0259
2021-04-09,PA,,state,437092,11143,False,8690745,15,5029.39621,0.0255
2021-04-09,PB,,state,269451,6118,False,4039277,25,6670.77301,0.0227
2021-04-09,PE,,state,366346,12686,False,9616621,26,3809.50856,0.0346
2021-04-09,PI,,state,217333,4462,False,3281480,22,6623.01766,0.0205
2021-04-09,PR,,state,877883,18803,False,11516840,41,7622.60308,0.0214
2021-04-09,RJ,,state,675027,39038,False,17366189,33,3887.01862,0.0578
2021-04-09,RO,,state,196270,4495,False,1796460,11,10925.37546,0.0229
2021-04-09,RR,,state,91616,1393,False,631181,14,14515.01233,0.0152
2021-04-09,RS,,state,886149,21779,False,11422973,43,7757.60391,0.0246
2021-04-09,SC,,state,832834,11874,False,7252502,42,11483.40256,0.0143
2021-04-09,SE,,state,182014,3719,False,2318822,28,7849.41664,0.0204
2021-04-09,SP,,state,2618067,81750,False,46289333,35,5655.8754,0.0312
2021-04-09,TO,,state,147752,2227,False,1590248,17,9291.12943,0.0151
2021-04-08,AC,,state,72403,1325,False,894470,12,8094.51407,0.0183
2021-04-08,AL,,state,158822,3732,False,3351543,27,4738.77256,0.0235
2021-04-08,AM,,state,355987,12202,False,4207714,13,8460.34212,0.0343
2021-04-08,AP,,state,100672,1371,False,861773,16,11681.96265,0.0136
2021-04-08,BA,,state,828466,16232,False,14930634,29,5548.76638,0.0196
2021-04-08,CE,,state,575830,15066,False,9187103,23,6267.80825,0.0262
2021-04-08,DF,,state,354816,6609,False,3055149,53,11613.70526,0.0186
2021-04-08,ES,,state,398573,8016,False,4064052,32,9807.28101,0.0201
2021-04-08,GO,,state,503976,12606,False,7113540,52,7084.74262,0.025
2021-04-08,MA,,state,247107,6416,False,7114598,21,3473.23911,0.026
2021-04-08,MG,,state,1192050,26795,False,21292666,31,5598.40651,0.0225
2021-04-08,MS,,state,227226,4769,False,2809394,50,8088.07878,0.021
2021-04-08,MT,,state,324899,8403,False,3526220,51,9213.80402,0.0259
2021-04-08,PA,,state,434386,11062,False,8690745,15,4998.25964,0.0255
2021-04-08,PB,,state,268179,6085,False,4039277,25,6639.28223,0.0227
2021-04-08,PE,,state,364354,12623,False,9616621,26,3788.79442,0.0346
2021-04-08,PI,,state,216353,4425,False,3281480,22,6593.15309,0.0205
2021-04-08,PR,,state,873972,18492,False,11516840,41,7588.64411,0.0212
2021-04-08,RJ,,state,671207,38657,False,17366189,33,3865.02185,0.0576
2021-04-08,RN,,state,206936,4871,False,3534165,24,5855.30104,0.0235
2021-04-08,RO,,state,195138,4464,False,1796460,11,10862.36265,0.0229
2021-04-08,RR,,state,91302,1387,False,631181,14,14465.26432,0.0152
2021-04-08,RS,,state,879263,21538,False,11422973,43,7697.32188,0.0245
2021-04-08,SC,,state,829444,11759,False,7252502,42,11436.66007,0.0142
2021-04-08,SE,,state,181312,3693,False,2318822,28,7819.14265,0.0204
2021-04-08,SP,,state,2597366,80742,False,46289333,35,5611.15452,0.0311
2021-04-08,TO,,state,147231,2204,False,1590248,17,9258.36725,0.015
2021-04-07,AC,,state,71880,1318,False,894470,12,8036.04369,0.0183
2021-04-07,AL,,state,158069,3710,False,3351543,27,4716.3053,0.0235
2021-04-07,AM,,state,355027,12177,False,4207714,13,8437.52689,0.0343
2021-04-07,AP,,state,100292,1356,False,861773,16,11637.86751,0.0135
2021-04-07,BA,,state,825015,16107,False,14930634,29,5525.65283,0.0195
2021-04-07,CE,,state,564524,14884,False,9187103,23,6144.74443,0.0264
2021-04-07,DF,,state,353206,6532,False,3055149,53,11561.00734,0.0185
2021-04-07,ES,,state,395947,7947,False,4064052,32,9742.66569,0.0201
2021-04-07,GO,,state,501233,12474,False,7113540,52,7046.18235,0.0249
2021-04-07,MA,,state,246665,6369,False,7114598,21,3467.02653,0.0258
2021-04-07,MG,,state,1182847,26303,False,21292666,31,5555.18506,0.0222
2021-04-07,MS,,state,225992,4717,False,2809394,50,8044.15472,0.0209
2021-04-07,MT,,state,323191,8346,False,3526220,51,9165.36688,0.0258
2021-04-07,PA,,state,431636,10975,False,8690745,15,4966.61679,0.0254
2021-04-07,PB,,state,267008,6050,False,4039277,25,6610.29189,0.0227
2021-04-07,PE,,state,361470,12541,False,9616621,26,3758.80468,0.0347
2021-04-07,PI,,state,215140,4379,False,3281480,22,6556.18806,0.0204
2021-04-07,PR,,state,869167,18118,False,11516840,41,7546.92259,0.0208
2021-04-07,RJ,,state,666025,38282,False,17366189,33,3835.18226,0.0575
2021-04-07,RN,,state,205054,4842,False,3534165,24,5802.04942,0.0236
2021-04-07,RO,,state,193630,4419,False,1796460,11,10778.41978,0.0228
2021-04-07,RR,,state,91036,1384,False,631181,14,14423.1211,0.0152
2021-04-07,RS,,state,875450,21261,False,11422973,43,7663.94178,0.0243
2021-04-07,SC,,state,825860,11613,False,7252502,42,11387.24264,0.0141
2021-04-07,SE,,state,180483,3668,False,2318822,28,7783.39174,0.0203
2021-04-07,SP,,state,2576362,79443,False,46289333,35,5565.77905,0.0308
2021-04-07,TO,,state,146506,2181,False,1590248,17,9212.77688,0.0149
2021-04-06,AC,,state,71420,1306,False,894470,12,7984.61659,0.0183
2021-04-06,AL,,state,157330,3688,False,3351543,27,4694.25575,0.0234
2021-04-06,AM,,state,353929,12136,False,4207714,13,8411.43196,0.0343
2021-04-06,AP,,state,99708,1346,False,861773,16,11570.10025,0.0135
2021-04-06,BA,,state,821303,15918,False,14930634,29,5500.79119,0.0194
2021-04-06,CE,,state,564524,14884,False,9187103,23,6144.74443,0.0264
2021-04-06,DF,,state,352067,6449,False,3055149,53,11523.72601,0.0183
2021-04-06,ES,,state,393385,7877,False,4064052,32,9679.62516,0.02
2021-04-06,GO,,state,497346,12240,False,7113540,52,6991.54008,0.0246
2021-04-06,MA,,state,245765,6321,False,7114598,21,3454.37648,0.0257
2021-04-06,MG,,state,1169489,25795,False,21292666,31,5492.44984,0.0221
2021-04-06,MS,,state,224697,4630,False,2809394,50,7998.05937,0.0206
2021-04-06,MT,,state,319978,8234,False,3526220,51,9074.24948,0.0257
2021-04-06,PA,,state,428880,10880,False,8690745,15,4934.90489,0.0254
2021-04-06,PB,,state,265457,6001,False,4039277,25,6571.89393,0.0226
2021-04-06,PE,,state,358505,12479,False,9616621,26,3727.97264,0.0348
2021-04-06,PI,,state,213660,4341,False,3281480,22,6511.08646,0.0203
2021-04-06,PR,,state,864677,17685,False,11516840,41,7507.9362,0.0205
2021-04-06,RJ,,state,660907,38040,False,17366189,33,3805.7112,0.0576
2021-04-06,RN,,state,203371,4821,False,3534165,24,5754.42856,0.0237
2021-04-06,RO,,state,192309,4368,False,1796460,11,10704.88628,0.0227
2021-04-06,RR,,state,90765,1367,False,631181,14,14380.18572,0.0151
2021-04-06,RS,,state,868590,21018,False,11422973,43,7603.88736,0.0242
2021-04-06,SC,,state,821952,11548,False,7252502,42,11333.35778,0.014
2021-04-06,SE,,state,179790,3642,False,2318822,28,7753.50587,0.0203
2021-04-06,SP,,state,2554841,78554,False,46289333,35,5519.2867,0.0307
2021-04-06,TO,,state,145374,2157,False,1590248,17,9141.59301,0.0148
2021-04-05,AC,,state,71330,1298,False,894470,12,7974.55476,0.0182
2021-04-05,AL,,state,156522,3665,False,3351543,27,4670.14745,0.0234
2021-04-05,AM,,state,352976,12107,False,4207714,13,8388.78308,0.0343
2021-04-05,AP,,state,99237,1334,False,861773,16,11515.44548,0.0134
2021-04-05,BA,,state,817722,15796,False,14930634,29,5476.80695,0.0193
2021-04-05,CE,,state,559431,14692,False,9187103,23,6089.30802,0.0263
2021-04-05,DF,,state,351163,6366,False,3055149,53,11494.13662,0.0181
2021-04-05,ES,,state,390884,7767,False,4064052,32,9618.0856,0.0199
2021-04-05,GO,,state,493292,12079,False,7113540,52,6934.55017,0.0245
2021-04-05,MA,,state,244995,6278,False,7114598,21,3443.55366,0.0256
2021-04-05,MG,,state,1159039,25713,False,21292666,31,5443.37191,0.0222
2021-04-05,MS,,state,223209,4571,False,2809394,50,7945.09421,0.0205
2021-04-05,MT,,state,317254,8127,False,3526220,51,8996.99962,0.0256
2021-04-05,PA,,state,426204,10825,False,8690745,15,4904.11351,0.0254
2021-04-05,PB,,state,264640,5949,False,4039277,25,6551.66754,0.0225
2021-04-05,PE,,state,356326,12421,False,9616621,26,3705.31396,0.0349
2021-04-05,PI,,state,212348,4298,False,3281480,22,6471.1045,0.0202
2021-04-05,PR,,state,860424,17405,False,11516840,41,7471.00767,0.0202
2021-04-05,RJ,,state,659237,37693,False,17366189,33,3796.09481,0.0572
2021-04-05,RN,,state,202393,4745,False,3534165,24,5726.75582,0.0234
2021-04-05,RO,,state,190995,4327,False,1796460,11,10631.74243,0.0227
2021-04-05,RR,,state,90582,1362,False,631181,14,14351.19245,0.015
2021-04-05,RS,,state,860924,20600,False,11422973,43,7536.77698,0.0239
2021-04-05,SC,,state,817884,11324,False,7252502,42,11277.2668,0.0138
2021-04-05,SE,,state,179278,3617,False,2318822,28,7731.4257,0.0202
2021-04-05,SP,,state,2532047,77165,False,46289333,35,5470.04425,0.0305
2021-04-05,TO,,state,144551,2133,False,1590248,17,9089.84008,0.0148
2021-04-04,AC,,state,71157,1291,False,894470,12,7955.2137,0.0181
2021-04-04,AL,,state,156239,3643,False,3351543,27,4661.70358,0.0233
2021-04-04,AM,,state,352312,12072,False,4207714,13,8373.00254,0.0343
2021-04-04,AP,,state,98898,1323,False,861773,16,11476.10798,0.0134
2021-04-04,BA,,state,815649,15710,False,14930634,29,5462.92274,0.0193
2021-04-04,CE,,state,552009,14407,False,9187103,23,6008.52086,0.0261
2021-04-04,DF,,state,349775,6288,False,3055149,53,11448.70512,0.018
2021-04-04,ES,,state,388600,7672,False,4064052,32,9561.88553,0.0197
2021-04-04,GO,,state,490347,11849,False,7113540,52,6893.15025,0.0242
2021-04-04,MA,,state,244754,6236,False,7114598,21,3440.16626,0.0255
2021-04-04,MG,,state,1156435,25654,False,21292666,31,5431.14235,0.0222
2021-04-04,MS,,state,221725,4513,False,2809394,50,7892.27143,0.0204
2021-04-04,MT,,state,315087,7999,False,3526220,51,8935.54571,0.0254
2021-04-04,PA,,state,423691,10778,False,8690745,15,4875.1977,0.0254
2021-04-04,PB,,state,263581,5906,False,4039277,25,6525.44998,0.0224
2021-04-04,PE,,state,355617,12377,False,9616621,26,3697.9413,0.0348
2021-04-04,PI,,state,210843,4268,False,3281480,22,6425.24105,0.0202
2021-04-04,PR,,state,858988,17299,False,11516840,41,7458.53897,0.0201
2021-04-04,RJ,,state,658440,37687,False,17366189,33,3791.50544,0.0572
2021-04-04,RN,,state,201347,4676,False,3534165,24,5697.15902,0.0232
2021-04-04,RO,,state,190320,4278,False,1796460,11,10594.16853,0.0225
2021-04-04,RR,,state,90371,1352,False,631181,14,14317.76305,0.015
2021-04-04,RS,,state,860136,20499,False,11422973,43,7529.87861,0.0238
2021-04-04,SC,,state,816540,11243,False,7252502,42,11258.73526,0.0138
2021-04-04,SE,,state,178301,3592,False,2318822,28,7689.29224,0.0201
2021-04-04,SP,,state,2527400,77020,False,46289333,35,5460.00522,0.0305
2021-04-04,TO,,state,143651,2113,False,1590248,17,9033.24513,0.0147
2021-04-03,AC,,state,71062,1284,False,894470,12,7944.59289,0.0181
2021-04-03,AL,,state,155810,3620,False,3351543,27,4648.90351,0.0232
2021-04-03,AM,,state,351864,12061,False,4207714,13,8362.35543,0.0343
2021-04-03,AP,,state,98604,1323,False,861773,16,11441.99226,0.0134
2021-04-03,BA,,state,813794,15660,False,14930634,29,5450.49862,0.0192
2021-04-03,CE,,state,549267,14359,False,9187103,23,5978.67467,0.0261
2021-04-03,DF,,state,348687,6235,False,3055149,53,11413.09311,0.0179
2021-04-03,ES,,state,387833,7639,False,4064052,32,9543.01274,0.0197
2021-04-03,GO,,state,488933,11828,False,7113540,52,6873.27266,0.0242
2021-04-03,MA,,state,244563,6191,False,7114598,21,3437.48164,0.0253
2021-04-03,MG,,state,1153526,25534,False,21292666,31,5417.48037,0.0221
2021-04-03,MS,,state,220894,4481,False,2809394,50,7862.6921,0.0203
2021-04-03,MT,,state,314473,7926,False,3526220,51,8918.1333,0.0252
2021-04-03,PA,,state,422995,10727,False,8690745,15,4867.18918,0.0254
2021-04-03,PB,,state,262500,5866,False,4039277,25,6498.68776,0.0223
2021-04-03,PE,,state,354982,12349,False,9616621,26,3691.33815,0.0348
